ap_id,gu,address,install_year,install_type_code,install_type,indoor_outdoor,lon,lat,usage_gb,age_norm,usage_norm,usage_norm_log,density_norm,cluster_k3,cluster_k3_rank
1215,강동구,성내로 55,2017.0,7,공공시설,실내,127.12635,37.528637,37.3720384,0.571428571,0.0615585313,0.382070446,1.0,0,0
1216,강동구,성내로 55,2017.0,7,공공시설,실내,127.12635,37.528637,156.6892789,0.571428571,0.258095765,0.530118826,1.0,0,0
1217,강동구,성내로 55,2017.0,7,공공시설,실내,127.12635,37.528637,214.2951931,0.571428571,0.352983201,0.56273746,1.0,0,0
1218,강동구,성내로 55,2017.0,7,공공시설,실내,127.12635,37.528637,113.637912,0.571428571,0.18718232,0.496718271,1.0,0,0
1219,강동구,성내로 55,2017.0,7,공공시설,실내,127.12635,37.528637,151.2030597,0.571428571,0.249058962,0.526409391,1.0,0,0
1220,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,433.6800438,0.571428571,0.71435002,0.636337545,1.0,0,0
1221,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,217.834046,0.571428571,0.358812337,0.564445323,1.0,0,0
1222,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,198.991938,0.571428571,0.327775952,0.555013641,1.0,0,0
1223,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,339.0881228,0.571428571,0.558539892,0.610630373,1.0,0,0
1224,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,337.3947901,0.571428571,0.555750665,0.61010749,1.0,0,0
1225,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,457.7886792,0.571428571,0.754061335,0.641992104,1.0,0,0
1226,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,32.5630641,0.571428571,0.0536372745,0.368043605,1.0,0,0
1227,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,195.7635558,0.571428571,0.322458218,0.553308848,1.0,0,0
1228,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,59.369781,0.571428571,0.0977928212,0.429540672,1.0,0,0
1229,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,295.400759,0.571428571,0.486578845,0.596227521,1.0,0,0
1230,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,73.3687454,0.571428571,0.120851666,0.451386788,1.0,0,0
1231,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,7.6376305,0.571428571,0.0125805441,0.2258614,1.0,0,0
1232,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,197.123525,0.571428571,0.324698335,0.554030383,1.0,0,0
1233,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,44.595764,0.571428571,0.0734573234,0.400139,1.0,0,0
1234,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,750.6894472,0.571428571,1.0,0.693712605,1.0,0,0
1235,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,187.1412104,0.571428571,0.308255644,0.548614828,1.0,0,0
1236,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,38.4920054,0.571428571,0.063403321,0.385084134,1.0,0,0
1237,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,534.2459747,0.571428571,0.880000431,0.658138519,1.0,0,0
1238,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,620.6128554,0.571428571,1.0,0.673808763,1.0,0,0
1239,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,77.6738249,0.571428571,0.127942916,0.457281784,1.0,0,0
1240,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,454.1267963,0.571428571,0.748029547,0.641152642,1.0,0,0
1241,강동구,성내로 45,2017.0,7,공공시설,실내,127.1256,37.529243,617.665495,0.571428571,1.0,0.673310894,1.0,0,0
1242,강동구,성내2동 283-3번지,2021.0,2,전통시장,실외,127.12734,37.53311,46.4722096,0.285714286,0.0765481712,0.404363688,0.0,0,0
1243,강동구,성내2동 277-9번지,2021.0,2,전통시장,실외,127.12722,37.53276,29.6788804,0.285714286,0.0488864984,0.358631292,0.0,0,0
1244,강동구,성내2동 592번지,2021.0,2,전통시장,실외,127.12766,37.5336,18.0986934,0.285714286,0.0298118206,0.308982718,0.0,0,0
1245,강동구,성내2동 144-21번지,2021.0,2,전통시장,실외,127.1278,37.533672,90.4280884,0.285714286,0.148951512,0.47302024,0.0,0,0
1246,강동구,성내2동 144-12번지,2021.0,2,전통시장,실외,127.12783,37.534164,73.8023015,0.285714286,0.121565812,0.45199571,0.0,0,0
1247,강동구,성내2동 26-2번지,2021.0,2,전통시장,실외,127.127945,37.534824,38.3072999,0.285714286,0.0630990774,0.384593047,0.0,0,0
1248,강동구,성내2동 142번지,2021.0,2,전통시장,실외,127.12704,37.53474,17.2753055,0.285714286,0.0284555507,0.304366298,0.0,0,0
1249,강동구,성내2동 26-2번지,2021.0,2,전통시장,실외,127.1282,37.53504,19.066402,0.285714286,0.031405813,0.314160382,0.0,0,0
1250,강동구,성내2동 600번지,2021.0,1,주요거리,실외,127.12841,37.53571,36.0670726,0.285714286,0.0594090149,0.378445964,0.0,0,0
1251,강동구,성내2동 30-12번지,2021.0,1,주요거리,실외,127.12703,37.535946,42.5578772,0.285714286,0.0701005526,0.395349208,0.0,0,0
1252,강동구,성내2동 155-5번지,2021.0,1,주요거리,실외,127.13024,37.535328,26.7770057,0.285714286,0.0441065821,0.348222325,0.0,0,0
1253,강동구,성내2동 21-13번지,2021.0,1,주요거리,실외,127.12934,37.535564,53.4434133,0.285714286,0.0880310138,0.418716791,0.0,0,0
1254,강동구,성내2로 157-1번지,2021.0,1,주요거리,실외,127.130455,37.53548,89.8214224,0.285714286,0.147952223,0.472322835,0.0,0,0
1255,강동구,성내2동 160-48번지,2021.0,1,주요거리,실외,127.13042,37.53623,36.1822819,0.285714286,0.0595987856,0.378771048,0.0,0,0
1256,강동구,성내2동 19-27번지,2021.0,1,주요거리,실외,127.12966,37.53645,12.0138389,0.285714286,0.0197889566,0.268798442,0.0,0,0
1257,강동구,성내2동 164-1번지,2021.0,1,주요거리,실외,127.13128,37.535984,256.518921,0.285714286,0.422533374,0.58149711,0.0,0,0
1258,강동구,성내2동 167-4번지,2021.0,1,주요거리,실외,127.13126,37.535286,23.0270348,0.285714286,0.0379296968,0.333029987,0.0,0,0
1259,강동구,성내3동 427-12번지,2021.0,2,전통시장,실외,127.13407,37.527843,95.4086014,0.285714286,0.157155324,0.478576666,0.0,0,0
1260,강동구,성내3동 417-52번지,2021.0,2,전통시장,실외,127.1338,37.528316,69.0146828,0.285714286,0.113679732,0.445066904,0.0,0,0
1261,강동구,성내3동 417-26번지,2021.0,2,전통시장,실외,127.13439,37.528156,150.4911866,0.285714286,0.247886378,0.525918295,0.0,0,0
1262,강동구,성내3동 416-33번지,2021.0,2,전통시장,실외,127.13503,37.528507,35.5823848,0.285714286,0.0586106457,0.377067172,0.0,0,0
1263,강동구,성내3동 428-1번지,2021.0,2,전통시장,실외,127.13465,37.52752,124.525216,0.285714286,0.205115693,0.50622239,0.0,0,0
1264,강동구,성내3동 416-12번지,2021.0,2,전통시장,실외,127.13486,37.528038,49.4697104,0.285714286,0.0814856012,0.410777651,0.0,0,0
1265,강동구,성내3동 428-2번지,2021.0,2,전통시장,실외,127.13508,37.52797,195.1400405,0.285714286,0.321431175,0.552976371,0.388123029,0,0
1266,강동구,성내3동 428-8번지,2021.0,2,전통시장,실외,127.13521,37.527485,62.2471069,0.285714286,0.102532301,0.434418087,0.0,0,0
1267,강동구,성내3동 428-4번지,2021.0,2,전통시장,실외,127.13534,37.527798,317.5232634,0.285714286,0.52301864,0.603768025,0.0,0,0
1268,강동구,성내3동 450-54번지,2021.0,2,전통시장,실외,127.13503,37.526997,112.1321909,0.285714286,0.184702123,0.495333257,0.0,0,0
1269,광진구,광진구 긴고랑로 12길 49,2022.0,7,공공시설,실내,127.080055,37.560513,5.8897829,0.214285714,0.0074779702,0.202177731,0.0,0,0
1270,광진구,긴고랑로8길 51,2021.0,6,복지시설,실내,127.07797,37.561172,617.1509061,0.285714286,0.783568996,0.673223727,0.0,0,0
1271,광진구,능동로 347,2021.0,4,문화관광,실내,127.08104,37.560463,16.4207636,0.285714286,0.0208486874,0.299349854,0.0,0,0
1272,광진구,긴고랑로31길 44,2021.0,6,복지시설,실내,127.0869,37.561768,193.0976545,0.285714286,0.245167467,0.551879861,0.0,0,0
1273,광진구,광진구 능동로 433,2021.0,4,문화관광,실내,127.0848,37.56778,610.8340845,0.285714286,0.775548809,0.67214775,1.0,0,0
1274,광진구,광진구 능동로 433,2021.0,4,문화관광,실내,127.0848,37.56778,362.2179566,0.285714286,0.459891983,0.617523001,1.0,0,0
1275,광진구,광진구 능동로 433,2021.0,4,문화관광,실내,127.0848,37.56778,333.4177318,0.285714286,0.42332562,0.608869056,1.0,0,0
1276,광진구,서울특별시 광진구 능동로 433,2021.0,6,복지시설,실내,127.0848,37.56778,275.6107149,0.285714286,0.349930626,0.588988893,1.0,0,0
1277,광진구,서울특별시 광진구 능동로 433,2021.0,6,복지시설,실내,127.0848,37.56778,176.4602354,0.285714286,0.224043677,0.542492358,1.0,0,0
1278,광진구,용마산로31길 38-8,2021.0,6,복지시설,실내,127.08406,37.56924,376.8086725,0.285714286,0.478417165,0.621648714,0.0,0,0
1279,광진구,동일로80길 20,2021.0,6,복지시설,실내,127.080925,37.57009,116.6688497,0.285714286,0.148129218,0.499451902,0.0,0,0
1280,광진구,광진구 긴고랑로 131,2020.0,7,공공시설,실내,127.08941,37.55905,494.067451,0.357142857,0.627295414,0.649964325,0.0,0,0
1281,광진구,긴고랑로36길 57-27,2021.0,6,복지시설,실내,127.09167,37.55763,297.6925761,0.285714286,0.377966981,0.597034379,0.0,0,0
1282,광진구,광진구 천호대로 112길 55,2022.0,7,공공시설,실내,127.08052,37.553722,106.8295714,0.214285714,0.135636724,0.490304544,0.0,0,0
1283,광진구,광진구 천호대로 112길 55,2022.0,7,공공시설,실내,127.08052,37.553722,486.202998,0.214285714,0.617310269,0.648286886,0.0,0,0
1284,광진구,천호대로112길 70,2021.0,6,복지시설,실내,127.08016,37.553192,367.0319357,0.285714286,0.466004078,0.618902257,0.0,0,0
1285,광진구,광진구 광나루로 36길 56,2020.0,7,공공시설,실내,127.08556,37.54276,900.0358536,0.357142857,1.0,0.712696288,1.0,0,0
1286,광진구,광진구 광나루로 36길 56,2019.0,7,공공시설,실내,127.08556,37.54276,197.5589108,0.428571429,0.250831726,0.554260333,1.0,0,0
1287,광진구,광진구 광나루로 36길 56,2019.0,7,공공시설,실내,127.08556,37.54276,87.3889169,0.428571429,0.110953791,0.469478914,1.0,0,0
1288,광진구,광진구 광나루로 36길 56,2019.0,7,공공시설,실내,127.08556,37.54276,41.1802392,0.428571429,0.0522846909,0.391982553,1.0,0,0
1289,광진구,광진구 자양로 116,2017.0,7,공공시설,실내,127.08385,37.538357,413.3844198,0.571428571,0.524855763,0.631328619,1.0,0,0
1290,광진구,광진구 자양로 116,2017.0,7,공공시설,실내,127.08385,37.538357,583.2977948,0.571428571,0.740587208,0.667323796,1.0,0,0
1291,광진구,광진구 자양로 116,2020.0,7,공공시설,실내,127.08385,37.538357,366.4017422,0.357142857,0.46520395,0.618722729,1.0,0,0
1292,광진구,자양로26길 20-5,2021.0,6,복지시설,실내,127.08518,37.541397,261.6424803,0.285714286,0.33219578,0.583560815,0.0,0,0
1293,광진구,광나루로30가길 27,2021.0,6,복지시설,실내,127.08945,37.544548,132.7690257,0.285714286,0.168570894,0.51288557,0.0,0,0
1294,광진구,광진구 천호대로 136길 55,2023.0,7,공공시설,실내,127.089905,37.547207,680.5247764,0.142857143,0.864031977,0.683447704,0.0,0,0
1295,광진구,광진구 자양로 47길 9-4,2022.0,7,공공시설,실내,127.09164,37.55228,10.7677773,0.214285714,0.0136713424,0.258255147,0.0,0,0
1296,광진구,자양로47길 9-4,2021.0,6,복지시설,실내,127.091644,37.55217,192.3437641,0.285714286,0.244210286,0.551472196,0.0,0,0
1297,광진구,자양로38길 17-5,2021.0,6,복지시설,실내,127.089066,37.547234,439.2823562,0.285714286,0.557737219,0.637679024,0.0,0,0
1298,광진구,광진구 강변역로 17,2023.0,7,공공시설,실내,127.09188,37.538067,167.9495475,0.142857143,0.213238036,0.53734408,0.0,0,0
1299,광진구,강변역로 17,2021.0,4,문화관광,실내,127.09139,37.53877,39.9576831,0.285714286,0.0507324659,0.388901487,0.0,0,0
1300,광진구,강변역로 17,2021.0,4,문화관광,실내,127.09139,37.53877,29.6197764,0.285714286,0.0376068861,0.358429285,0.0,0,0
1301,광진구,구의강변로 79,2021.0,6,복지시설,실내,127.09336,37.537857,142.3965753,0.285714286,0.180794565,0.520165903,0.0,0,0
1302,광진구,아차산로63길 21,2021.0,6,복지시설,실내,127.09229,37.540154,268.1106104,0.285714286,0.340408077,0.586109348,0.0,0,0
1303,광진구,구의강변로3길 39,2021.0,6,복지시설,실내,127.09014,37.536297,0.4232114,0.285714286,0.000537307821,0.03696792,0.0,0,0
1304,광진구,광진구 광장로 52,2022.0,7,공공시설,실내,127.10301,37.546844,202.678086,0.214285714,0.257331315,0.556926832,0.0,0,0
1305,광진구,광진구 천호대로 788,2022.0,7,공공시설,실내,127.1007,37.545513,3.704303,0.214285714,0.0047031637,0.16220764,0.0,0,0
1306,광진구,광진구 천호대로 140길 40,2021.0,4,문화관광,실내,127.10011,37.54461,55.0226964,0.285714286,0.0698598423,0.42171223,0.0,0,0
1307,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,153.3278902,0.285714286,0.194673569,0.527861693,1.0,0,0
1308,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,152.5607025,0.285714286,0.193699505,0.527339647,1.0,0,0
1309,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,251.6316007,0.285714286,0.319485412,0.579489932,1.0,0,0
1310,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,150.3251314,0.285714286,0.1908611,0.525803407,1.0,0,0
1311,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,186.4253329,0.285714286,0.236695918,0.54821548,1.0,0,0
1312,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,200.9468099,0.285714286,0.255133191,0.556032612,1.0,0,0
1313,광진구,광진구 구천면로 14,2021.0,4,문화관광,실내,127.10682,37.545998,368.7074507,0.285714286,0.468131405,0.619378081,1.0,0,0
1314,광진구,아차산로 630,2021.0,7,공공시설,실내,172.108,37.548832,260.0361416,0.285714286,0.330156283,0.582918167,0.0,0,0
1315,광진구,광진구 아차산로73길 15,2021.0,6,복지시설,실내,127.10407,37.545986,58.800713,0.285714286,0.0746566218,0.428548539,0.0,0,0
1316,광진구,아차산로78길 67,2021.0,6,복지시설,실내,127.1108,37.551533,123.8030611,0.285714286,0.157187208,0.505617993,0.0,0,0
1317,광진구,광진구 자양로 117,2020.0,7,공공시설,실내,127.082375,37.538532,1090.8912708,0.357142857,1.0,0.732821762,1.0,0,0
1318,광진구,광진구 자양로 117,2017.0,7,공공시설,실내,127.082375,37.538532,609.2712187,0.571428571,0.773564508,0.671879825,1.0,0,0
1319,광진구,광진구 자양로 117,2021.0,7,공공시설,실내,127.082375,37.538532,216.2005692,0.285714286,0.274500209,0.56366046,1.0,0,0
1320,광진구,광진구 자양로 117,2017.0,7,공공시설,실내,127.082375,37.538532,546.2399514,0.571428571,0.693536515,0.660459967,1.0,0,0
1321,광진구,광진구 자양로 117,2017.0,7,공공시설,실내,127.082375,37.538532,912.2126338,0.571428571,1.0,0.714102472,1.0,0,0
1322,광진구,광진구 자양로 117,2017.0,7,공공시설,실내,127.082375,37.538532,659.4324744,0.571428571,0.83725202,0.680154481,1.0,0,0
1323,광진구,광진구 자양로 117,2020.0,7,공공시설,실내,127.082375,37.538532,354.6276728,0.357142857,0.450254938,0.615310729,1.0,0,0
1324,광진구,광진구 자양로 117,2017.0,7,공공시설,실내,127.082375,37.538532,428.8484017,0.571428571,0.544489692,0.635166644,1.0,0,0
1325,광진구,광진구 자양로 117,2020.0,7,공공시설,실내,127.082375,37.538532,430.6424212,0.357142857,0.546767479,0.635602936,1.0,0,0
1326,광진구,광진구 자양로 117,2020.0,7,공공시설,실내,127.082375,37.538532,588.4863527,0.357142857,0.747174889,0.668249904,1.0,0,0
1327,광진구,광진구 자양로 131,2020.0,7,공공시설,실내,127.082886,37.539436,1159.7054557,0.357142857,1.0,0.739223969,0.0,0,0
1328,광진구,광진구 자양로 131,2020.0,7,공공시설,실내,127.082886,37.539436,781.8335038,0.357142857,0.992659156,0.697965273,0.0,0,0
1329,광진구,광진구 자양로 13길 37,2022.0,7,공공시설,실내,127.082405,37.534485,112.3447071,0.214285714,0.142639046,0.49552985,0.0,0,0
1330,광진구,광진구 자양로 117,2017.0,5,버스정류소,실외,127.082375,37.538532,38.9639209,0.571428571,0.0494707303,0.386328486,1.0,0,0
1331,광진구,광진구 자양로 117,2017.0,5,버스정류소,실외,127.082375,37.538532,265.3190436,0.571428571,0.336863749,0.585017029,1.0,0,0
1332,광진구,광진구 자양로 3가길 26,2022.0,7,공공시설,실내,127.08437,37.52879,1.6294168,0.214285714,0.0020687731,0.101270685,0.0,0,0
1333,광진구,광진구 뚝섬로 52길 66,2021.0,4,문화관광,실내,127.07767,37.529217,206.6188377,0.285714286,0.262334712,0.558934246,1.0,0,0
1334,광진구,광진구 뚝섬로 52길 66,2021.0,4,문화관광,실내,127.07767,37.529217,266.274999,0.285714286,0.338077483,0.585392371,1.0,0,0
1335,광진구,광진구 뚝섬로 52길 66,2021.0,4,문화관광,실내,127.07767,37.529217,222.8076737,0.285714286,0.282888956,0.566799501,1.0,0,0
1336,광진구,광진구 뚝섬로52길 66,2021.0,6,복지시설,실내,127.07767,37.529217,212.4491713,0.285714286,0.269737227,0.561835388,1.0,0,0
1337,광진구,광진구 뚝섬로52길 66,2021.0,6,복지시설,실내,127.07767,37.529217,253.1833741,0.285714286,0.32145563,0.580131408,1.0,0,0
1338,광진구,자양로3가길 28,2021.0,6,복지시설,실내,127.08473,37.528824,444.6617156,0.285714286,0.564567152,0.638951148,0.0,0,0
1339,광진구,뚝섬로62길 17,2021.0,6,복지시설,실내,127.08,37.53,159.2763152,0.285714286,0.202226019,0.531823464,0.0,0,0
1340,광진구,뚝섬로48길 46,2021.0,6,복지시설,실내,127.07679,37.529987,260.7337727,0.285714286,0.331042035,0.583197753,0.0,0,0
1341,광진구,뚝섬로48길 46,2021.0,6,복지시설,실내,127.07679,37.529987,462.5067805,0.285714286,0.587224237,0.643063873,0.0,0,0
1342,광진구,자양번영로7길 16-9,2021.0,6,복지시설,실내,127.07543,37.53625,18.5812938,0.285714286,0.0235918164,0.311596829,0.493980007,0,0
1350,광진구,광진구 아차산로 24길 17,2020.0,7,공공시설,실내,127.06506,37.54019,622.4672929,0.357142857,0.790318975,0.674120807,0.0,0,0
1355,광진구,광나루로24길 53,2021.0,6,복지시설,실내,127.07805,37.54504,408.6890365,0.285714286,0.518894244,0.630134879,0.0,0,0
1356,광진구,광진구 면목로 13,2022.0,7,공공시설,실내,127.0755,37.55553,171.7741098,0.214285714,0.218093912,0.539688984,0.0,0,0
1357,광진구,동일로42길 2,2021.0,6,복지시설,실내,127.07031,37.552906,43.5308063,0.285714286,0.0552691013,0.39766329,0.0,0,0
1358,광진구,군자로13길 35,2021.0,6,복지시설,실내,127.07058,37.55179,108.8986107,0.285714286,0.138263691,0.492295526,0.0,0,0
1359,강남구,압구정로 128,2017.0,7,공공시설,실내,127.02272,37.523914,486.8218022,0.571428571,0.406825061,0.648419851,0.0,0,0
1360,강남구,압구정로 128,2019.0,7,공공시설,실내,127.02272,37.523914,430.0777164,0.428571429,0.359405414,0.6354658,0.0,0,0
